,Date,Price,Category,Item
3750,18-10-2020,97.8,"Mineral waters, soft drinks and juices",Fruit drink bottle
3751,25-10-2020,96.6,"Mineral waters, soft drinks and juices",Fruit drink bottle
3752,01-11-2020,96.6,"Mineral waters, soft drinks and juices",Fruit drink bottle
3753,08-11-2020,98.2,"Mineral waters, soft drinks and juices",Fruit drink bottle
3754,15-11-2020,103.5,"Mineral waters, soft drinks and juices",Fruit drink bottle
3755,22-11-2020,103.5,"Mineral waters, soft drinks and juices",Fruit drink bottle
3756,29-11-2020,105.4,"Mineral waters, soft drinks and juices",Fruit drink bottle
3757,06-12-2020,93.3,"Mineral waters, soft drinks and juices",Fruit drink bottle
3758,13-12-2020,85.8,"Mineral waters, soft drinks and juices",Fruit drink bottle
3759,20-12-2020,85.8,"Mineral waters, soft drinks and juices",Fruit drink bottle
3760,27-12-2020,85.2,"Mineral waters, soft drinks and juices",Fruit drink bottle
3761,03-01-2021,84.6,"Mineral waters, soft drinks and juices",Fruit drink bottle
3762,10-01-2021,90.6,"Mineral waters, soft drinks and juices",Fruit drink bottle
3763,17-01-2021,91,"Mineral waters, soft drinks and juices",Fruit drink bottle
3764,24-01-2021,99.1,"Mineral waters, soft drinks and juices",Fruit drink bottle
3765,31-01-2021,97.2,"Mineral waters, soft drinks and juices",Fruit drink bottle
3766,07-02-2021,97.7,"Mineral waters, soft drinks and juices",Fruit drink bottle
3767,14-02-2021,94.2,"Mineral waters, soft drinks and juices",Fruit drink bottle
3768,21-02-2021,89,"Mineral waters, soft drinks and juices",Fruit drink bottle
3769,28-02-2021,87,"Mineral waters, soft drinks and juices",Fruit drink bottle
3770,07-03-2021,89.1,"Mineral waters, soft drinks and juices",Fruit drink bottle
3771,14-03-2021,90.8,"Mineral waters, soft drinks and juices",Fruit drink bottle
3772,07-06-2020,100,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3773,14-06-2020,101.7,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3774,21-06-2020,103.5,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3775,28-06-2020,104.2,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3776,05-07-2020,104.6,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3777,12-07-2020,103.1,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3778,19-07-2020,102.9,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3779,26-07-2020,99.9,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3780,02-08-2020,101.7,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3781,09-08-2020,103,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3782,16-08-2020,103.5,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3783,23-08-2020,102.2,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3784,30-08-2020,104.8,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3785,06-09-2020,101.5,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3786,13-09-2020,101.4,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3787,20-09-2020,98.1,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3788,27-09-2020,102.9,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3789,04-10-2020,104.6,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3790,11-10-2020,106.8,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3791,18-10-2020,107,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3792,25-10-2020,106.8,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3793,01-11-2020,105.6,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3794,08-11-2020,106.4,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3795,15-11-2020,106.2,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3796,22-11-2020,106.2,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3797,29-11-2020,107.9,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3798,06-12-2020,106.6,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3799,13-12-2020,105.2,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3800,20-12-2020,105.3,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3801,27-12-2020,105.3,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3802,03-01-2021,106.4,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3803,10-01-2021,106.9,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3804,17-01-2021,106.4,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3805,24-01-2021,107.3,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3806,31-01-2021,105.1,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3807,07-02-2021,106.1,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3808,14-02-2021,106.4,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3809,21-02-2021,107.3,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3810,28-02-2021,108.7,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3811,07-03-2021,107.9,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3812,14-03-2021,105.1,"Mineral waters, soft drinks and juices",Fruit juice (not orange)
3813,07-06-2020,100,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3814,14-06-2020,99.6,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3815,21-06-2020,98.7,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3816,28-06-2020,98.4,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3817,05-07-2020,101.1,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3818,12-07-2020,102.5,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3819,19-07-2020,103.5,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3820,26-07-2020,99.2,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3821,02-08-2020,98.9,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3822,09-08-2020,100.7,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3823,16-08-2020,102.7,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3824,23-08-2020,103.2,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3825,30-08-2020,101.6,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3826,06-09-2020,98.7,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3827,13-09-2020,98.8,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3828,20-09-2020,99.5,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3829,27-09-2020,102,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3830,04-10-2020,102.3,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3831,11-10-2020,103.5,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3832,18-10-2020,103.4,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3833,25-10-2020,103.5,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3834,01-11-2020,102.9,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3835,08-11-2020,103.5,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3836,15-11-2020,103.4,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3837,22-11-2020,102.6,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3838,29-11-2020,102.3,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3839,06-12-2020,102,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3840,13-12-2020,101.9,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3841,20-12-2020,102.1,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3842,27-12-2020,102.3,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3843,03-01-2021,102.2,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3844,10-01-2021,103.9,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3845,17-01-2021,103.8,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3846,24-01-2021,104.7,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3847,31-01-2021,103.2,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3848,07-02-2021,103.4,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3849,14-02-2021,102.5,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3850,21-02-2021,102.6,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3851,28-02-2021,104.6,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3852,07-03-2021,105.1,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3853,14-03-2021,103.1,"Mineral waters, soft drinks and juices",Fruit juice (orange)
3854,07-06-2020,100,"Mineral waters, soft drinks and juices",Fruit smoothie
3855,14-06-2020,99.1,"Mineral waters, soft drinks and juices",Fruit smoothie
3856,21-06-2020,97.5,"Mineral waters, soft drinks and juices",Fruit smoothie
3857,28-06-2020,96.8,"Mineral waters, soft drinks and juices",Fruit smoothie
3858,05-07-2020,96.2,"Mineral waters, soft drinks and juices",Fruit smoothie
3859,12-07-2020,97.9,"Mineral waters, soft drinks and juices",Fruit smoothie
3860,19-07-2020,98.8,"Mineral waters, soft drinks and juices",Fruit smoothie
3861,26-07-2020,100,"Mineral waters, soft drinks and juices",Fruit smoothie
3862,02-08-2020,98.7,"Mineral waters, soft drinks and juices",Fruit smoothie
3863,09-08-2020,98.7,"Mineral waters, soft drinks and juices",Fruit smoothie
3864,16-08-2020,101.6,"Mineral waters, soft drinks and juices",Fruit smoothie
3865,23-08-2020,101.9,"Mineral waters, soft drinks and juices",Fruit smoothie
3866,30-08-2020,98.5,"Mineral waters, soft drinks and juices",Fruit smoothie
3867,06-09-2020,95.4,"Mineral waters, soft drinks and juices",Fruit smoothie
3868,13-09-2020,95.8,"Mineral waters, soft drinks and juices",Fruit smoothie
3869,20-09-2020,93.2,"Mineral waters, soft drinks and juices",Fruit smoothie
3870,27-09-2020,100.4,"Mineral waters, soft drinks and juices",Fruit smoothie
3871,04-10-2020,103.1,"Mineral waters, soft drinks and juices",Fruit smoothie
3872,11-10-2020,104.2,"Mineral waters, soft drinks and juices",Fruit smoothie
3873,18-10-2020,103.8,"Mineral waters, soft drinks and juices",Fruit smoothie
3874,25-10-2020,103.8,"Mineral waters, soft drinks and juices",Fruit smoothie
3875,01-11-2020,102.1,"Mineral waters, soft drinks and juices",Fruit smoothie
3876,08-11-2020,102.6,"Mineral waters, soft drinks and juices",Fruit smoothie
3877,15-11-2020,102.4,"Mineral waters, soft drinks and juices",Fruit smoothie
3878,22-11-2020,101.6,"Mineral waters, soft drinks and juices",Fruit smoothie
3879,29-11-2020,104,"Mineral waters, soft drinks and juices",Fruit smoothie
3880,06-12-2020,106.1,"Mineral waters, soft drinks and juices",Fruit smoothie
3881,13-12-2020,109.3,"Mineral waters, soft drinks and juices",Fruit smoothie
3882,20-12-2020,107.8,"Mineral waters, soft drinks and juices",Fruit smoothie
3883,27-12-2020,108.1,"Mineral waters, soft drinks and juices",Fruit smoothie
3884,03-01-2021,102.8,"Mineral waters, soft drinks and juices",Fruit smoothie
3885,10-01-2021,99.5,"Mineral waters, soft drinks and juices",Fruit smoothie
3886,17-01-2021,99.9,"Mineral waters, soft drinks and juices",Fruit smoothie
3887,24-01-2021,102.1,"Mineral waters, soft drinks and juices",Fruit smoothie
3888,31-01-2021,99.9,"Mineral waters, soft drinks and juices",Fruit smoothie
3889,07-02-2021,101.9,"Mineral waters, soft drinks and juices",Fruit smoothie
3890,14-02-2021,104.3,"Mineral waters, soft drinks and juices",Fruit smoothie
3891,21-02-2021,104.8,"Mineral waters, soft drinks and juices",Fruit smoothie
3892,28-02-2021,106.6,"Mineral waters, soft drinks and juices",Fruit smoothie
3893,07-03-2021,105.8,"Mineral waters, soft drinks and juices",Fruit smoothie
3894,14-03-2021,102.7,"Mineral waters, soft drinks and juices",Fruit smoothie
3895,07-06-2020,100,"Mineral waters, soft drinks and juices",Fruit squash
3896,14-06-2020,100.8,"Mineral waters, soft drinks and juices",Fruit squash
3897,21-06-2020,98.7,"Mineral waters, soft drinks and juices",Fruit squash
3898,28-06-2020,96.2,"Mineral waters, soft drinks and juices",Fruit squash
3899,05-07-2020,94.3,"Mineral waters, soft drinks and juices",Fruit squash
3900,12-07-2020,94.6,"Mineral waters, soft drinks and juices",Fruit squash
3901,19-07-2020,95,"Mineral waters, soft drinks and juices",Fruit squash
3902,26-07-2020,95.2,"Mineral waters, soft drinks and juices",Fruit squash
3903,02-08-2020,97.5,"Mineral waters, soft drinks and juices",Fruit squash
3904,09-08-2020,99,"Mineral waters, soft drinks and juices",Fruit squash
3905,16-08-2020,98.7,"Mineral waters, soft drinks and juices",Fruit squash
3906,23-08-2020,98.4,"Mineral waters, soft drinks and juices",Fruit squash
3907,30-08-2020,96.6,"Mineral waters, soft drinks and juices",Fruit squash
3908,06-09-2020,95.5,"Mineral waters, soft drinks and juices",Fruit squash
3909,13-09-2020,96.2,"Mineral waters, soft drinks and juices",Fruit squash
3910,20-09-2020,94.7,"Mineral waters, soft drinks and juices",Fruit squash
3911,27-09-2020,95.3,"Mineral waters, soft drinks and juices",Fruit squash
3912,04-10-2020,95.3,"Mineral waters, soft drinks and juices",Fruit squash
3913,11-10-2020,94.7,"Mineral waters, soft drinks and juices",Fruit squash
3914,18-10-2020,95.2,"Mineral waters, soft drinks and juices",Fruit squash
3915,25-10-2020,94.8,"Mineral waters, soft drinks and juices",Fruit squash
3916,01-11-2020,94.6,"Mineral waters, soft drinks and juices",Fruit squash
3917,08-11-2020,96,"Mineral waters, soft drinks and juices",Fruit squash
3918,15-11-2020,95.3,"Mineral waters, soft drinks and juices",Fruit squash
3919,22-11-2020,94.8,"Mineral waters, soft drinks and juices",Fruit squash
3920,29-11-2020,95,"Mineral waters, soft drinks and juices",Fruit squash
3921,06-12-2020,94,"Mineral waters, soft drinks and juices",Fruit squash
3922,13-12-2020,94.9,"Mineral waters, soft drinks and juices",Fruit squash
3923,20-12-2020,96,"Mineral waters, soft drinks and juices",Fruit squash
3924,27-12-2020,95.9,"Mineral waters, soft drinks and juices",Fruit squash
3925,03-01-2021,96,"Mineral waters, soft drinks and juices",Fruit squash
3926,10-01-2021,98.8,"Mineral waters, soft drinks and juices",Fruit squash
3927,17-01-2021,97.2,"Mineral waters, soft drinks and juices",Fruit squash
3928,24-01-2021,97.4,"Mineral waters, soft drinks and juices",Fruit squash
3929,31-01-2021,95,"Mineral waters, soft drinks and juices",Fruit squash
3930,07-02-2021,94.9,"Mineral waters, soft drinks and juices",Fruit squash
3931,14-02-2021,94.6,"Mineral waters, soft drinks and juices",Fruit squash
3932,21-02-2021,95.2,"Mineral waters, soft drinks and juices",Fruit squash
3933,28-02-2021,96.5,"Mineral waters, soft drinks and juices",Fruit squash
3934,07-03-2021,97.6,"Mineral waters, soft drinks and juices",Fruit squash
3935,14-03-2021,95.5,"Mineral waters, soft drinks and juices",Fruit squash
3936,07-06-2020,100,"Mineral waters, soft drinks and juices",Mineral or spring waters
3937,14-06-2020,99.9,"Mineral waters, soft drinks and juices",Mineral or spring waters
3938,21-06-2020,98.9,"Mineral waters, soft drinks and juices",Mineral or spring waters
3939,28-06-2020,99.1,"Mineral waters, soft drinks and juices",Mineral or spring waters
3940,05-07-2020,98.7,"Mineral waters, soft drinks and juices",Mineral or spring waters
3941,12-07-2020,98.8,"Mineral waters, soft drinks and juices",Mineral or spring waters
3942,19-07-2020,98.5,"Mineral waters, soft drinks and juices",Mineral or spring waters
3943,26-07-2020,98.8,"Mineral waters, soft drinks and juices",Mineral or spring waters
3944,02-08-2020,98.6,"Mineral waters, soft drinks and juices",Mineral or spring waters
3945,09-08-2020,98.5,"Mineral waters, soft drinks and juices",Mineral or spring waters
3946,16-08-2020,99.2,"Mineral waters, soft drinks and juices",Mineral or spring waters
3947,23-08-2020,97.9,"Mineral waters, soft drinks and juices",Mineral or spring waters
3948,30-08-2020,96.9,"Mineral waters, soft drinks and juices",Mineral or spring waters
3949,06-09-2020,96.7,"Mineral waters, soft drinks and juices",Mineral or spring waters
3950,13-09-2020,98.1,"Mineral waters, soft drinks and juices",Mineral or spring waters
3951,20-09-2020,98.3,"Mineral waters, soft drinks and juices",Mineral or spring waters
3952,27-09-2020,98.4,"Mineral waters, soft drinks and juices",Mineral or spring waters
3953,04-10-2020,98.9,"Mineral waters, soft drinks and juices",Mineral or spring waters
3954,11-10-2020,99.1,"Mineral waters, soft drinks and juices",Mineral or spring waters
3955,18-10-2020,99.2,"Mineral waters, soft drinks and juices",Mineral or spring waters
3956,25-10-2020,99.3,"Mineral waters, soft drinks and juices",Mineral or spring waters
3957,01-11-2020,99.6,"Mineral waters, soft drinks and juices",Mineral or spring waters
3958,08-11-2020,99.2,"Mineral waters, soft drinks and juices",Mineral or spring waters
3959,15-11-2020,99.2,"Mineral waters, soft drinks and juices",Mineral or spring waters
3960,22-11-2020,99.2,"Mineral waters, soft drinks and juices",Mineral or spring waters
3961,29-11-2020,99.2,"Mineral waters, soft drinks and juices",Mineral or spring waters
3962,06-12-2020,100,"Mineral waters, soft drinks and juices",Mineral or spring waters
3963,13-12-2020,100.6,"Mineral waters, soft drinks and juices",Mineral or spring waters
3964,20-12-2020,100.7,"Mineral waters, soft drinks and juices",Mineral or spring waters
3965,27-12-2020,100.7,"Mineral waters, soft drinks and juices",Mineral or spring waters
3966,03-01-2021,99.7,"Mineral waters, soft drinks and juices",Mineral or spring waters
3967,10-01-2021,99.1,"Mineral waters, soft drinks and juices",Mineral or spring waters
3968,17-01-2021,99.1,"Mineral waters, soft drinks and juices",Mineral or spring waters
3969,24-01-2021,99.2,"Mineral waters, soft drinks and juices",Mineral or spring waters
3970,31-01-2021,99.8,"Mineral waters, soft drinks and juices",Mineral or spring waters
3971,07-02-2021,99.8,"Mineral waters, soft drinks and juices",Mineral or spring waters
3972,14-02-2021,99.3,"Mineral waters, soft drinks and juices",Mineral or spring waters
3973,21-02-2021,98.7,"Mineral waters, soft drinks and juices",Mineral or spring waters
3974,28-02-2021,98.5,"Mineral waters, soft drinks and juices",Mineral or spring waters
3975,07-03-2021,99,"Mineral waters, soft drinks and juices",Mineral or spring waters
3976,14-03-2021,99.1,"Mineral waters, soft drinks and juices",Mineral or spring waters
3977,07-06-2020,100,"Mineral waters, soft drinks and juices",Mixer drink
3978,14-06-2020,100,"Mineral waters, soft drinks and juices",Mixer drink
3979,21-06-2020,101.3,"Mineral waters, soft drinks and juices",Mixer drink
3980,28-06-2020,101.7,"Mineral waters, soft drinks and juices",Mixer drink
3981,05-07-2020,100,"Mineral waters, soft drinks and juices",Mixer drink
3982,12-07-2020,97.6,"Mineral waters, soft drinks and juices",Mixer drink
3983,19-07-2020,96.5,"Mineral waters, soft drinks and juices",Mixer drink
3984,26-07-2020,95.6,"Mineral waters, soft drinks and juices",Mixer drink
3985,02-08-2020,97.7,"Mineral waters, soft drinks and juices",Mixer drink
3986,09-08-2020,97.6,"Mineral waters, soft drinks and juices",Mixer drink
3987,16-08-2020,97.2,"Mineral waters, soft drinks and juices",Mixer drink
3988,23-08-2020,94.7,"Mineral waters, soft drinks and juices",Mixer drink
3989,30-08-2020,96.7,"Mineral waters, soft drinks and juices",Mixer drink
3990,06-09-2020,97.8,"Mineral waters, soft drinks and juices",Mixer drink
3991,13-09-2020,99.2,"Mineral waters, soft drinks and juices",Mixer drink
3992,20-09-2020,97.5,"Mineral waters, soft drinks and juices",Mixer drink
3993,27-09-2020,98.1,"Mineral waters, soft drinks and juices",Mixer drink
3994,04-10-2020,98.7,"Mineral waters, soft drinks and juices",Mixer drink
3995,11-10-2020,98.4,"Mineral waters, soft drinks and juices",Mixer drink
3996,18-10-2020,97.7,"Mineral waters, soft drinks and juices",Mixer drink
3997,25-10-2020,96.7,"Mineral waters, soft drinks and juices",Mixer drink
3998,01-11-2020,97,"Mineral waters, soft drinks and juices",Mixer drink
3999,08-11-2020,97.3,"Mineral waters, soft drinks and juices",Mixer drink
4000,15-11-2020,97.2,"Mineral waters, soft drinks and juices",Mixer drink
4001,22-11-2020,96.9,"Mineral waters, soft drinks and juices",Mixer drink
4002,29-11-2020,96.7,"Mineral waters, soft drinks and juices",Mixer drink
4003,06-12-2020,94.6,"Mineral waters, soft drinks and juices",Mixer drink
4004,13-12-2020,91.9,"Mineral waters, soft drinks and juices",Mixer drink
4005,20-12-2020,91.6,"Mineral waters, soft drinks and juices",Mixer drink
4006,27-12-2020,91.6,"Mineral waters, soft drinks and juices",Mixer drink
4007,03-01-2021,94.7,"Mineral waters, soft drinks and juices",Mixer drink
4008,10-01-2021,101.2,"Mineral waters, soft drinks and juices",Mixer drink
4009,17-01-2021,102.2,"Mineral waters, soft drinks and juices",Mixer drink
4010,24-01-2021,102.3,"Mineral waters, soft drinks and juices",Mixer drink
4011,31-01-2021,102,"Mineral waters, soft drinks and juices",Mixer drink
4012,07-02-2021,102.2,"Mineral waters, soft drinks and juices",Mixer drink
4013,14-02-2021,102,"Mineral waters, soft drinks and juices",Mixer drink
4014,21-02-2021,101.8,"Mineral waters, soft drinks and juices",Mixer drink
4015,28-02-2021,101.2,"Mineral waters, soft drinks and juices",Mixer drink
4016,07-03-2021,101.4,"Mineral waters, soft drinks and juices",Mixer drink
4017,14-03-2021,100.8,"Mineral waters, soft drinks and juices",Mixer drink
4018,07-06-2020,100,Oils and fats,Aggregated
4019,14-06-2020,100.2,Oils and fats,Aggregated
4020,21-06-2020,100.1,Oils and fats,Aggregated
4021,28-06-2020,99.9,Oils and fats,Aggregated
4022,05-07-2020,99.2,Oils and fats,Aggregated
4023,12-07-2020,97.6,Oils and fats,Aggregated
4024,19-07-2020,97.5,Oils and fats,Aggregated
4025,26-07-2020,97.3,Oils and fats,Aggregated
4026,02-08-2020,98.6,Oils and fats,Aggregated
4027,09-08-2020,98.7,Oils and fats,Aggregated
4028,16-08-2020,96.4,Oils and fats,Aggregated
4029,23-08-2020,96.2,Oils and fats,Aggregated
4030,30-08-2020,96.3,Oils and fats,Aggregated
4031,06-09-2020,96.3,Oils and fats,Aggregated
4032,13-09-2020,96,Oils and fats,Aggregated
4033,20-09-2020,94.9,Oils and fats,Aggregated
4034,27-09-2020,95.3,Oils and fats,Aggregated
4035,04-10-2020,95.1,Oils and fats,Aggregated
4036,11-10-2020,95.5,Oils and fats,Aggregated
4037,18-10-2020,95.9,Oils and fats,Aggregated
4038,25-10-2020,95.7,Oils and fats,Aggregated
4039,01-11-2020,94.4,Oils and fats,Aggregated
4040,08-11-2020,94.3,Oils and fats,Aggregated
4041,15-11-2020,93.8,Oils and fats,Aggregated
4042,22-11-2020,93.6,Oils and fats,Aggregated
4043,29-11-2020,94,Oils and fats,Aggregated
4044,06-12-2020,94.2,Oils and fats,Aggregated
4045,13-12-2020,94.2,Oils and fats,Aggregated
4046,20-12-2020,94.9,Oils and fats,Aggregated
4047,27-12-2020,95.2,Oils and fats,Aggregated
4048,03-01-2021,94.6,Oils and fats,Aggregated
4049,10-01-2021,94.7,Oils and fats,Aggregated
4050,17-01-2021,95.2,Oils and fats,Aggregated
4051,24-01-2021,95.8,Oils and fats,Aggregated
4052,31-01-2021,94.6,Oils and fats,Aggregated
4053,07-02-2021,95.3,Oils and fats,Aggregated
4054,14-02-2021,95.3,Oils and fats,Aggregated
4055,21-02-2021,96.2,Oils and fats,Aggregated
4056,28-02-2021,96.6,Oils and fats,Aggregated
4057,07-03-2021,96.4,Oils and fats,Aggregated
4058,14-03-2021,96.4,Oils and fats,Aggregated
4059,07-06-2020,100,Oils and fats,Butter
4060,14-06-2020,100.2,Oils and fats,Butter
4061,21-06-2020,99.9,Oils and fats,Butter
4062,28-06-2020,99.7,Oils and fats,Butter
4063,05-07-2020,99.5,Oils and fats,Butter
4064,12-07-2020,99.5,Oils and fats,Butter
4065,19-07-2020,99.8,Oils and fats,Butter
4066,26-07-2020,100.3,Oils and fats,Butter
4067,02-08-2020,101.1,Oils and fats,Butter
4068,09-08-2020,101.2,Oils and fats,Butter
4069,16-08-2020,98.8,Oils and fats,Butter
4070,23-08-2020,98.4,Oils and fats,Butter
4071,30-08-2020,98.7,Oils and fats,Butter
4072,06-09-2020,98.7,Oils and fats,Butter
4073,13-09-2020,98.1,Oils and fats,Butter
4074,20-09-2020,97.2,Oils and fats,Butter
4075,27-09-2020,98,Oils and fats,Butter
4076,04-10-2020,98.6,Oils and fats,Butter
4077,11-10-2020,99.4,Oils and fats,Butter
4078,18-10-2020,99.1,Oils and fats,Butter
4079,25-10-2020,99,Oils and fats,Butter
4080,01-11-2020,97.7,Oils and fats,Butter
4081,08-11-2020,97,Oils and fats,Butter
4082,15-11-2020,96.8,Oils and fats,Butter
4083,22-11-2020,96.5,Oils and fats,Butter
4084,29-11-2020,96.6,Oils and fats,Butter
4085,06-12-2020,97.1,Oils and fats,Butter
4086,13-12-2020,96.9,Oils and fats,Butter
4087,20-12-2020,98,Oils and fats,Butter
4088,27-12-2020,98,Oils and fats,Butter
4089,03-01-2021,97.3,Oils and fats,Butter
4090,10-01-2021,97.9,Oils and fats,Butter
4091,17-01-2021,98.6,Oils and fats,Butter
4092,24-01-2021,99.5,Oils and fats,Butter
4093,31-01-2021,99.3,Oils and fats,Butter
4094,07-02-2021,100.1,Oils and fats,Butter
4095,14-02-2021,99.9,Oils and fats,Butter
4096,21-02-2021,99.9,Oils and fats,Butter
4097,28-02-2021,100.3,Oils and fats,Butter
4098,07-03-2021,99.7,Oils and fats,Butter
4099,14-03-2021,99,Oils and fats,Butter
4100,07-06-2020,100,Oils and fats,Margarine/low fat spread
4101,14-06-2020,99.9,Oils and fats,Margarine/low fat spread
4102,21-06-2020,101.1,Oils and fats,Margarine/low fat spread
4103,28-06-2020,101,Oils and fats,Margarine/low fat spread
4104,05-07-2020,100.4,Oils and fats,Margarine/low fat spread
4105,12-07-2020,98.5,Oils and fats,Margarine/low fat spread
4106,19-07-2020,98.2,Oils and fats,Margarine/low fat spread
4107,26-07-2020,97.3,Oils and fats,Margarine/low fat spread
4108,02-08-2020,99.7,Oils and fats,Margarine/low fat spread
4109,09-08-2020,100.7,Oils and fats,Margarine/low fat spread
4110,16-08-2020,95.3,Oils and fats,Margarine/low fat spread
4111,23-08-2020,95,Oils and fats,Margarine/low fat spread
4112,30-08-2020,95.3,Oils and fats,Margarine/low fat spread
4113,06-09-2020,95.2,Oils and fats,Margarine/low fat spread
4114,13-09-2020,94.8,Oils and fats,Margarine/low fat spread
4115,20-09-2020,93.9,Oils and fats,Margarine/low fat spread
4116,27-09-2020,93.1,Oils and fats,Margarine/low fat spread
4117,04-10-2020,92.9,Oils and fats,Margarine/low fat spread
4118,11-10-2020,92.4,Oils and fats,Margarine/low fat spread
4119,18-10-2020,94.4,Oils and fats,Margarine/low fat spread
4120,25-10-2020,94.8,Oils and fats,Margarine/low fat spread
4121,01-11-2020,94.1,Oils and fats,Margarine/low fat spread
4122,08-11-2020,94.3,Oils and fats,Margarine/low fat spread
4123,15-11-2020,93.1,Oils and fats,Margarine/low fat spread
4124,22-11-2020,92.1,Oils and fats,Margarine/low fat spread
4125,29-11-2020,93,Oils and fats,Margarine/low fat spread
4126,06-12-2020,92.9,Oils and fats,Margarine/low fat spread
4127,13-12-2020,93.5,Oils and fats,Margarine/low fat spread
4128,20-12-2020,94.4,Oils and fats,Margarine/low fat spread
4129,27-12-2020,95.1,Oils and fats,Margarine/low fat spread
4130,03-01-2021,94.6,Oils and fats,Margarine/low fat spread
4131,10-01-2021,94.3,Oils and fats,Margarine/low fat spread
4132,17-01-2021,95,Oils and fats,Margarine/low fat spread
4133,24-01-2021,95.6,Oils and fats,Margarine/low fat spread
4134,31-01-2021,94.3,Oils and fats,Margarine/low fat spread
